bank_id,quarter,is_treated,is_post,did_interaction,bank_size,capital_ratio,liquidity_ratio
BANK_05,2022-09-30,1,1,1,10.670076142253203,0.08532215202542334,0.1118450092671151
BANK_05,2022-12-31,1,1,1,10.670076142253203,0.08723815226603605,0.11440974506766143
BANK_05,2023-03-31,1,1,1,10.670076142253203,0.10185619166288454,0.10565911130767476
BANK_05,2023-06-30,1,1,1,10.670076142253203,0.11020503625129142,0.11808467176086707
BANK_05,2023-09-30,1,1,1,10.670076142253203,0.12796462393454255,0.11898050487520143
BANK_05,2023-12-31,1,1,1,10.670076142253203,0.11767402336945448,0.12042134081741929
BANK_05,2024-03-31,1,1,1,10.670076142253203,0.12489558142301951,0.1285135426460051
BANK_05,2024-06-30,1,1,1,10.670076142253203,0.09107126116138264,0.11379636277464447
BANK_05,2024-09-30,1,1,1,10.670076142253203,0.10907137911146128,0.11452720163662478
BANK_05,2024-12-31,1,1,1,10.670076142253203,0.11709528629181776,0.10771945980876375
BANK_05,2025-03-31,1,1,1,10.670076142253203,0.1248482562880254,0.11373475817311456
BANK_05,2025-06-30,1,1,1,10.670076142253203,0.08220099217343588,0.09807869943758021
BANK_05,2025-09-30,1,1,1,10.670076142253203,0.13371241026123198,0.12851402092378827
BANK_05,2025-12-31,1,1,1,10.670076142253203,0.11070064652693998,0.11012064154203458
BANK_06,2018-03-31,1,0,0,12.660567426326578,0.11195703598730139,0.15872082408519234
BANK_06,2018-06-30,1,0,0,12.660567426326578,0.09454823021808378,0.15044459559399576
BANK_06,2018-09-30,1,0,0,12.660567426326578,0.08120427186666358,0.15243649254715697
BANK_06,2018-12-31,1,0,0,12.660567426326578,0.0993247499349907,0.14577746290402327
BANK_06,2019-03-31,1,0,0,12.660567426326578,0.08718572790915508,0.15353427115757473
BANK_06,2019-06-30,1,0,0,12.660567426326578,0.13343163684439371,0.14918451996385607
BANK_06,2019-09-30,1,0,0,12.660567426326578,0.1273502743164403,0.17687141635072565
BANK_06,2019-12-31,1,0,0,12.660567426326578,0.10990653193574344,0.16881639756949451
BANK_06,2020-03-31,1,0,0,12.660567426326578,0.11521046708125277,0.1607736830764762
BANK_06,2020-06-30,1,0,0,12.660567426326578,0.1247263684510598,0.15138715798671737
BANK_06,2020-09-30,1,0,0,12.660567426326578,0.09702655434792347,0.14962753845673543
BANK_06,2020-12-31,1,0,0,12.660567426326578,0.10178493778391812,0.15809661321916393
BANK_06,2021-03-31,1,0,0,12.660567426326578,0.10136580355387079,0.16926177547531643
BANK_06,2021-06-30,1,0,0,12.660567426326578,0.1391909149275788,0.1790941664047013
BANK_06,2021-09-30,1,0,0,12.660567426326578,0.08610694835722423,0.1460143242618086
BANK_06,2021-12-31,1,0,0,12.660567426326578,0.08917154835105992,0.16562969236690572
BANK_06,2022-03-31,1,0,0,12.660567426326578,0.09119402144307835,0.15349357430878174
BANK_06,2022-06-30,1,1,1,12.660567426326578,0.09710571012163083,0.12512874616235303
BANK_06,2022-09-30,1,1,1,12.660567426326578,0.1046238096193797,0.13048521627944829
BANK_06,2022-12-31,1,1,1,12.660567426326578,0.13894271701451638,0.12169049883588963
BANK_06,2023-03-31,1,1,1,12.660567426326578,0.13816822599652215,0.1276105195313359
BANK_06,2023-06-30,1,1,1,12.660567426326578,0.13193042755363882,0.12092436337958402
BANK_06,2023-09-30,1,1,1,12.660567426326578,0.09025325524340395,0.12423228669431667
BANK_06,2023-12-31,1,1,1,12.660567426326578,0.12011859319546586,0.13755391225825755
BANK_06,2024-03-31,1,1,1,12.660567426326578,0.114296761368194,0.13099332305429226
BANK_06,2024-06-30,1,1,1,12.660567426326578,0.09679874561961706,0.1375138712337179
BANK_06,2024-09-30,1,1,1,12.660567426326578,0.09942075418425463,0.12337376241054154
BANK_06,2024-12-31,1,1,1,12.660567426326578,0.10552618631698502,0.1357059866859316
BANK_06,2025-03-31,1,1,1,12.660567426326578,0.08689020948435222,0.11372457562116838
BANK_06,2025-06-30,1,1,1,12.660567426326578,0.11663720254649797,0.1304808494666138
BANK_06,2025-09-30,1,1,1,12.660567426326578,0.08926176291645214,0.13638592458777374
BANK_06,2025-12-31,1,1,1,12.660567426326578,0.10886840611128906,0.11338479937731041
BANK_07,2018-03-31,1,0,0,12.662947162757929,0.08806488061633846,0.1685144859499295
BANK_07,2018-06-30,1,0,0,12.662947162757929,0.08380249822836607,0.16592539862364733
BANK_07,2018-09-30,1,0,0,12.662947162757929,0.12089016333343577,0.16398031321103615
BANK_07,2018-12-31,1,0,0,12.662947162757929,0.12561367159338122,0.1776025109463536
BANK_07,2019-03-31,1,0,0,12.662947162757929,0.10471045484883612,0.16276660917548763
BANK_07,2019-06-30,1,0,0,12.662947162757929,0.10093209599257973,0.19433848078402416
BANK_07,2019-09-30,1,0,0,12.662947162757929,0.09087398396993962,0.17169729284390373
BANK_07,2019-12-31,1,0,0,12.662947162757929,0.08398977604200665,0.17089393919145648
BANK_07,2020-03-31,1,0,0,12.662947162757929,0.13050972660549634,0.17488044079378748
BANK_07,2020-06-30,1,0,0,12.662947162757929,0.08838634259757737,0.18580134095075201
BANK_07,2020-09-30,1,0,0,12.662947162757929,0.08981935657194227,0.16405483947275748
BANK_07,2020-12-31,1,0,0,12.662947162757929,0.08985594787585958,0.1758832851846064
BANK_07,2021-03-31,1,0,0,12.662947162757929,0.11138392548614717,0.17543483152963776
BANK_07,2021-06-30,1,0,0,12.662947162757929,0.10152982904741015,0.18034920927080597
BANK_07,2021-09-30,1,0,0,12.662947162757929,0.12899596636829463,0.1672979668132246
BANK_07,2021-12-31,1,0,0,12.662947162757929,0.1063480945142131,0.17947616937661406
BANK_07,2022-03-31,1,0,0,12.662947162757929,0.09808267244984853,0.1632358697951596
BANK_07,2022-06-30,1,1,1,12.662947162757929,0.12485656281057508,0.1176967009237411
BANK_07,2022-09-30,1,1,1,12.662947162757929,0.1339744743964741,0.12419748063256472
BANK_07,2022-12-31,1,1,1,12.662947162757929,0.10303347328239269,0.14016053418643928
BANK_07,2023-03-31,1,1,1,12.662947162757929,0.11745427975483953,0.1489241081981521
BANK_07,2023-06-30,1,1,1,12.662947162757929,0.08701388244250184,0.1409562044588939
BANK_07,2023-09-30,1,1,1,12.662947162757929,0.10009433687942518,0.14165194380120574
BANK_07,2023-12-31,1,1,1,12.662947162757929,0.08835632435980324,0.1456893667446964
BANK_07,2024-03-31,1,1,1,12.662947162757929,0.1120076655185793,0.14509378116336105
BANK_07,2024-06-30,1,1,1,12.662947162757929,0.13363355498305746,0.15247327055231724
BANK_07,2024-09-30,1,1,1,12.662947162757929,0.0987033240677329,0.1351260497607885
BANK_07,2024-12-31,1,1,1,12.662947162757929,0.09490934838886794,0.14403820558679303
BANK_07,2025-03-31,1,1,1,12.662947162757929,0.132605938205705,0.15509771312459622
BANK_07,2025-06-30,1,1,1,12.662947162757929,0.10052490492295446,0.1440203448004692
BANK_07,2025-09-30,1,1,1,12.662947162757929,0.08899504564092643,0.15286974963849592
BANK_07,2025-12-31,1,1,1,12.662947162757929,0.09375508371395849,0.1355536244175436
BANK_08,2018-03-31,1,0,0,13.611262841965331,0.12163690666802601,0.1886960592010566
BANK_08,2018-06-30,1,0,0,13.611262841965331,0.11256346660085578,0.1935563785880495
BANK_08,2018-09-30,1,0,0,13.611262841965331,0.09089586300808554,0.17226210800896427
BANK_08,2018-12-31,1,0,0,13.611262841965331,0.1345070336800177,0.1675534529668858
BANK_08,2019-03-31,1,0,0,13.611262841965331,0.10772034821864797,0.1622127975109572
BANK_08,2019-06-30,1,0,0,13.611262841965331,0.13683700037670893,0.19496044311489183
BANK_08,2019-09-30,1,0,0,13.611262841965331,0.11035332073306797,0.1827996862631982
BANK_08,2019-12-31,1,0,0,13.611262841965331,0.11668725412607889,0.16874510952701624
BANK_08,2020-03-31,1,0,0,13.611262841965331,0.12179904943261355,0.1810939479460489
BANK_08,2020-06-30,1,0,0,13.611262841965331,0.13534996287063775,0.1872576662389869
BANK_08,2020-09-30,1,0,0,13.611262841965331,0.1145773016100088,0.17209525544554688
BANK_08,2020-12-31,1,0,0,13.611262841965331,0.11640290278297136,0.18471468357135995
BANK_08,2021-03-31,1,0,0,13.611262841965331,0.1360620208861409,0.19593186626639397
BANK_08,2021-06-30,1,0,0,13.611262841965331,0.13553411077440658,0.17488784323568815
BANK_08,2021-09-30,1,0,0,13.611262841965331,0.1390904719377401,0.1701039517974142
BANK_08,2021-12-31,1,0,0,13.611262841965331,0.13033388518675607,0.1787421307990035
BANK_08,2022-03-31,1,0,0,13.611262841965331,0.11547652614469577,0.18055724912288693
BANK_08,2022-06-30,1,1,1,13.611262841965331,0.10394016223220783,0.1609419151847095
BANK_08,2022-09-30,1,1,1,13.611262841965331,0.1281712069158807,0.1484199210142101
BANK_08,2022-12-31,1,1,1,13.611262841965331,0.08027792138027617,0.14573118930052578
BANK_08,2023-03-31,1,1,1,13.611262841965331,0.11224373617627538,0.13987895624739832
BANK_08,2023-06-30,1,1,1,13.611262841965331,0.13519133698476565,0.1334514332813423
BANK_08,2023-09-30,1,1,1,13.611262841965331,0.1242500748865849,0.13710039100258944
BANK_08,2023-12-31,1,1,1,13.611262841965331,0.10713307645338843,0.13704921227936384
BANK_08,2024-03-31,1,1,1,13.611262841965331,0.088451421222788,0.14740408648636394
BANK_08,2024-06-30,1,1,1,13.611262841965331,0.0905832191903734,0.13496857046881894
BANK_08,2024-09-30,1,1,1,13.611262841965331,0.13489075406408602,0.12303113357058428
BANK_08,2024-12-31,1,1,1,13.611262841965331,0.101743633946998,0.14945705133482187
BANK_08,2025-03-31,1,1,1,13.611262841965331,0.08078566739530002,0.16848956094945344
BANK_08,2025-06-30,1,1,1,13.611262841965331,0.11981224232100265,0.16126565029547757
BANK_08,2025-09-30,1,1,1,13.611262841965331,0.08512098008471863,0.1473111130944517
BANK_08,2025-12-31,1,1,1,13.611262841965331,0.13981245511075685,0.1389347409125833
BANK_09,2018-03-31,1,0,0,12.510975051656214,0.12499762822395068,0.18322433787266293
BANK_09,2018-06-30,1,0,0,12.510975051656214,0.09259433558573515,0.19149286563472478
BANK_09,2018-09-30,1,0,0,12.510975051656214,0.09144126323981999,0.18885155980516977
BANK_09,2018-12-31,1,0,0,12.510975051656214,0.0821929800708857,0.1915503662359552
BANK_09,2019-03-31,1,0,0,12.510975051656214,0.08394251836570114,0.21569926839690334
BANK_09,2019-06-30,1,0,0,12.510975051656214,0.12653165700170066,0.17892895545399978
BANK_09,2019-09-30,1,0,0,12.510975051656214,0.1064457648162937,0.2038858226904029
BANK_09,2019-12-31,1,0,0,12.510975051656214,0.10404578365251957,0.16340648642950628
BANK_09,2020-03-31,1,0,0,12.510975051656214,0.09091568782971628,0.17822471634725065
BANK_09,2020-06-30,1,0,0,12.510975051656214,0.13170713726081104,0.1920370179813885
BANK_09,2020-09-30,1,0,0,12.510975051656214,0.09624468038861322,0.18850122033237537
BANK_09,2020-12-31,1,0,0,12.510975051656214,0.11863997259434095,0.19527764760931662
BANK_09,2021-03-31,1,0,0,12.510975051656214,0.08936915584197143,0.18638109028766997
BANK_09,2021-06-30,1,0,0,12.510975051656214,0.12295833373084386,0.1893041017708699
BANK_09,2021-09-30,1,0,0,12.510975051656214,0.09331832971597698,0.1891077882440633
BANK_09,2021-12-31,1,0,0,12.510975051656214,0.0938644877952843,0.1902998363452716
BANK_09,2022-03-31,1,0,0,12.510975051656214,0.09071267972326003,0.19098745777637335
BANK_09,2022-06-30,1,1,1,12.510975051656214,0.11916476647111249,0.15869654854012794
BANK_09,2022-09-30,1,1,1,12.510975051656214,0.09459033145996724,0.15649318472121213
BANK_09,2022-12-31,1,1,1,12.510975051656214,0.12333601591133955,0.1577078394844641
BANK_09,2023-03-31,1,1,1,12.510975051656214,0.1038310117771073,0.16234652005155087
BANK_09,2023-06-30,1,1,1,12.510975051656214,0.12008510819423879,0.16252755507537886
BANK_09,2023-09-30,1,1,1,12.510975051656214,0.1337801491112672,0.15342766681882505
BANK_09,2023-12-31,1,1,1,12.510975051656214,0.08078011541064416,0.1506264431777668
BANK_09,2024-03-31,1,1,1,12.510975051656214,0.1335603026646185,0.143302208279316
BANK_09,2024-06-30,1,1,1,12.510975051656214,0.12904661370430648,0.1776468693426272
BANK_09,2024-09-30,1,1,1,12.510975051656214,0.10278154449003601,0.1475849876905088
BANK_09,2024-12-31,1,1,1,12.510975051656214,0.11541769655088847,0.15183694590945154
BANK_09,2025-03-31,1,1,1,12.510975051656214,0.10456469913147443,0.1675635156928738
BANK_09,2025-06-30,1,1,1,12.510975051656214,0.11312283085111882,0.14586975654658224
BANK_09,2025-09-30,1,1,1,12.510975051656214,0.13690719841772941,0.14246530583749337
BANK_09,2025-12-31,1,1,1,12.510975051656214,0.12581634764958566,0.15455077765041092
BANK_10,2018-03-31,1,0,0,10.700565878832263,0.1336731336136455,0.1496236529757515
BANK_10,2018-06-30,1,0,0,10.700565878832263,0.12799131535683891,0.1610330188201652
BANK_10,2018-09-30,1,0,0,10.700565878832263,0.09612064156309677,0.14636387787786143
BANK_10,2018-12-31,1,0,0,10.700565878832263,0.11249805287965203,0.14943054376278933
BANK_10,2019-03-31,1,0,0,10.700565878832263,0.08836136444436946,0.13651814577894286
BANK_10,2019-06-30,1,0,0,10.700565878832263,0.13009581420795796,0.15743264094022713
BANK_10,2019-09-30,1,0,0,10.700565878832263,0.09030075715089822,0.15018433933065392
BANK_10,2019-12-31,1,0,0,10.700565878832263,0.09633843959116214,0.1534758170536167
BANK_10,2020-03-31,1,0,0,10.700565878832263,0.09644331324123237,0.1519584525509768
BANK_10,2020-06-30,1,0,0,10.700565878832263,0.11325068015094761,0.14021627222384966
BANK_10,2020-09-30,1,0,0,10.700565878832263,0.0923852763056362,0.16029155637325643
BANK_10,2020-12-31,1,0,0,10.700565878832263,0.08065974971950883,0.15472597482413042
BANK_10,2021-03-31,1,0,0,10.700565878832263,0.11603101162601921,0.15256029734313875
BANK_10,2021-06-30,1,0,0,10.700565878832263,0.11990220047277533,0.15982690983945513
BANK_10,2021-09-30,1,0,0,10.700565878832263,0.11113506231697026,0.13159125768668353
BANK_10,2021-12-31,1,0,0,10.700565878832263,0.08281795800650331,0.13720423033264298
BANK_10,2022-03-31,1,0,0,10.700565878832263,0.08496792007550759,0.1551765902046912
BANK_10,2022-06-30,1,1,1,10.700565878832263,0.1161891265679833,0.11274256186846535
BANK_10,2022-09-30,1,1,1,10.700565878832263,0.09732162420624199,0.11388482197008051
BANK_10,2022-12-31,1,1,1,10.700565878832263,0.10134036298789695,0.10593338903151778
BANK_10,2023-03-31,1,1,1,10.700565878832263,0.11398427841781383,0.11024126747022667
